OTUID,Kingdom,Phylum,Order,Class,Family,Genus,Species
5cfd43caf42295e607114d8c512d4bbb,D_0__Bacteria,D_1__Acidobacteria,D_2__Subgroup17,,,,
5d066dc533c232c29cd66f857340b582,D_0__Bacteria,D_1__Planctomycetes,D_2__Planctomycetacia,D_3__Pirellulales,D_4__Pirellulaceae,D_5__Blastopirellula,D_6__unculturedPlanctomycetaceaebacterium
5d0c6af420698f1cdff612c8f7960627,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Sphingomonadales,D_4__Sphingomonadaceae,D_5__Sphingomonas,
5d0ffdc5f5b8d3a0434ffc7bf96d18bd,D_0__Archaea,D_1__Nanoarchaeaeota,D_2__Woesearchaeia,D_3__CandidatusStaskawiczbacteriabacteriumRIFOXYA2_FULL_32_7,D_4__CandidatusStaskawiczbacteriabacteriumRIFOXYA2_FULL_32_7,D_5__CandidatusStaskawiczbacteriabacteriumRIFOXYA2_FULL_32_7,D_6__CandidatusStaskawiczbacteriabacteriumRIFOXYA2_FULL_32_7
5d1b7e5efc1c5c6640a4c9e6edb48581,D_0__Bacteria,D_1__Planctomycetes,D_2__Phycisphaerae,D_3__Tepidisphaerales,D_4__WD2101soilgroup,,
5d1bc57dda8a95cf078d88c15ff88d6c,D_0__Archaea,D_1__Nanoarchaeaeota,D_2__Woesearchaeia,,,,
5d1f2a7006a163f2e39bcb18c2b617f2,D_0__Bacteria,D_1__Fibrobacteres,D_2__Fibrobacteria,D_3__Fibrobacterales,D_4__possiblefamily01,D_5__unculturedbacterium,D_6__unculturedbacterium
5d2245076259aef5252341533bf32109,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Desulfovibrionales,D_4__Desulfovibrionaceae,D_5__Desulfovibrio,D_6__Desulfovibriosp.enrichmentculturecloneAP-FeEnrich16
5d39c1639f2c00b4a4ecb3bf512bf420,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Bacteroidales,D_4__BacteroidetesvadinHA17,D_5__unculturedBacteroidalesbacterium,D_6__unculturedBacteroidalesbacterium
5d3ae7b25adeac8b9520f243c0e1c348,D_0__Bacteria,D_1__Planctomycetes,D_2__Phycisphaerae,D_3__MSBL9,D_4__GWC2-45-44,D_5__unculturedsoilbacterium,D_6__unculturedsoilbacterium
5d492430fadfc6ce84c1bb77d7139e28,D_0__Bacteria,D_1__Bacteroidetes,D_2__Ignavibacteria,D_3__OPB56,D_4__unculturedbacterium,D_5__unculturedbacterium,D_6__unculturedbacterium
5d534aaf1a72a6259b854399f1e830d6,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Sphingobacteriales,D_4__AKYH767,D_5__unculturedbacterium,D_6__unculturedbacterium
5d56d20bac3b41c76996532da9f7d68a,D_0__Archaea,D_1__Nanoarchaeaeota,D_2__Woesearchaeia,D_3__unculturedarchaeon,D_4__unculturedarchaeon,D_5__unculturedarchaeon,D_6__unculturedarchaeon
5d5a31fb7e4dfb70cb8e8d012ab5399d,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,,,,
5d5c8b0b886783789325862d7c6e6bbc,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales,D_4__Ruminococcaceae,D_5__RuminococcaceaeUCG-013,
5d630dc6495ee44cf6b8a8f621018773,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales,D_4__FamilyXII,D_5__Fusibacter,
5d66e4011eca075a126ddc7ef27f5595,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales,D_4__Lachnospiraceae,D_5__Lachnoclostridium,
5d696e4fb020f1f5f2d44dd250d62406,D_0__Bacteria,,,,,,
5d6eb2dbc78e57283c8728e2d958af2d,D_0__Bacteria,,,,,,
5d77b82b0203907f5d50ab8823a99765,D_0__Bacteria,D_1__Cyanobacteria,D_2__Oxyphotobacteria,D_3__Chloroplast,,,
5d7b4d1ac8a75752ff90a3ac0d69d905,D_0__Bacteria,D_1__Armatimonadetes,D_2__Fimbriimonadia,D_3__Fimbriimonadales,D_4__Fimbriimonadaceae,D_5__unculturedbacterium,D_6__unculturedbacterium
5d8b0f05ed555f7a31b7b7c466451a1b,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Burkholderiaceae,D_5__uncultured,D_6__BurkholderialesbacteriumX4
5d8ea9190686b1a32ff97f8b47a6463c,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales,D_4__Lachnospiraceae,D_5__Acetitomaculum,D_6__unculturedbacterium
5d9311c4e50bd2a56617aef7d32457f4,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Myxococcales,D_4__VHS-B4-70,D_5__uncultureddeltaproteobacterium,D_6__uncultureddeltaproteobacterium
5d97a7f576fc3ae58ccfe722f39a021d,D_0__Bacteria,D_1__Bacteroidetes,D_2__Ignavibacteria,D_3__Kryptoniales,D_4__BSV26,D_5__denitrifyingbacteriumenrichmentculturecloneNOA_1_E9,D_6__denitrifyingbacteriumenrichmentculturecloneNOA_1_E9
5da52e00074a66f884475eb16f2a4d31,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales,D_4__FamilyXI,D_5__Peptoniphilus,
5daa18de8080aaa45860970b59bef2de,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rickettsiales,D_4__Rickettsiaceae,D_5__uncultured,
5db4826edbaaabb8fa5da56f869dc3d7,D_0__Bacteria,D_1__Spirochaetes,D_2__Spirochaetia,D_3__Brevinematales,D_4__Brevinemataceae,D_5__Brevinema,D_6__unculturedbacterium
5dbdd753e5dc423b33fdd51e339cb3c4,D_0__Bacteria,D_1__Chloroflexi,D_2__Gitt-GS-136,D_3__unculturedbacterium,D_4__unculturedbacterium,D_5__unculturedbacterium,D_6__unculturedbacterium
5dbfd7afc889740cdb4ca34bd3948f44,Unassigned,,,,,,
5dc17ad9f36600d602b0ad9a4afdae7c,D_0__Bacteria,D_1__Chloroflexi,D_2__Anaerolineae,D_3__RBG-13-54-9,D_4__unculturedbacterium,D_5__unculturedbacterium,D_6__unculturedbacterium
5dc2a223e899afec4f1a710a96c58ac7,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Sva0485,D_4__unculturedbacterium,D_5__unculturedbacterium,D_6__unculturedbacterium
5dc2be7652a0c3e2962ed341c1f4f2e5,D_0__Bacteria,D_1__Omnitrophicaeota,D_2__unculturedbacterium,D_3__unculturedbacterium,D_4__unculturedbacterium,D_5__unculturedbacterium,D_6__unculturedbacterium
5dc473cdb4a9677ed5cdc12213206ede,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Oligoflexales,D_4__Oligoflexaceae,D_5__Silvanigrella,D_6__unculturedbacterium
5dc70f212e76d0fa63215227903a02d2,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Burkholderiaceae,D_5__Sutterella,D_6__gutmetagenome
5dcb87586a074c98f549684e4bbbe667,D_0__Bacteria,D_1__Verrucomicrobia,D_2__Verrucomicrobiae,D_3__B29,D_4__unculturedbacterium,D_5__unculturedbacterium,D_6__unculturedbacterium
5dce134f5849207f1f7148761c76b2df,D_0__Archaea,D_1__Nanoarchaeaeota,D_2__Woesearchaeia,D_3__unculturedeuryarchaeote,D_4__unculturedeuryarchaeote,D_5__unculturedeuryarchaeote,D_6__unculturedeuryarchaeote
5dd3d408ace486d19e6c995adc3ac7db,D_0__Bacteria,,,,,,
5dd6549b557079744a3c6c723f55f1b7,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rickettsiales,D_4__Midichloriaceae,D_5__CandidatusJidaibacter,D_6__unculturedbacterium
5dd9b4c4fb4de32a93a6e834dde0faa2,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Chitinophagales,D_4__Chitinophagaceae,D_5__uncultured,D_6__metagenome
5ddacc6cd85aef988ad50341e15d2c43,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales,D_4__Clostridiaceae1,D_5__Clostridiumsensustricto12,D_6__unculturedbacterium
5ddfea6845ff0d646c99d056398066f6,D_0__Bacteria,D_1__Chloroflexi,D_2__Dehalococcoidia,D_3__GIF9,D_4__unculturedbacterium,D_5__unculturedbacterium,D_6__unculturedbacterium
5de2205bf43eb99f8335d3aacacec67b,D_0__Bacteria,D_1__Actinobacteria,D_2__Acidimicrobiia,D_3__IMCC26256,D_4__unculturedactinobacterium,D_5__unculturedactinobacterium,D_6__unculturedactinobacterium
5de2c61fa69dc62837a256b8173be4ca,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales,D_4__Ruminococcaceae,D_5__Caproiciproducens,D_6__unculturedClostridiabacterium
5de3a28514c822830e2fff1ed4712bde,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Bacteroidales,D_4__BacteroidetesvadinHA17,D_5__unculturedprokaryote,D_6__unculturedprokaryote
5dedac98f047a5443e9fe12c79335df9,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales,D_4__Ruminococcaceae,D_5__Ruminiclostridium,D_6__unculturedFirmicutesbacterium
5e041b13ee5f395f7304bb10c7305729,D_0__Bacteria,D_1__Latescibacteria,D_2__unculturedbacterium,D_3__unculturedbacterium,D_4__unculturedbacterium,D_5__unculturedbacterium,D_6__unculturedbacterium
5e048a39b6fbf93dc5e869cf6da215ea,D_0__Archaea,D_1__Nanoarchaeaeota,D_2__Woesearchaeia,D_3__archaeonGW2011_AR13,D_4__archaeonGW2011_AR13,D_5__archaeonGW2011_AR13,D_6__archaeonGW2011_AR13
5e04d76f8c5db5013cdf6a9ba025f466,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhizobiales,D_4__A0839,D_5__unculturedbacterium,D_6__unculturedbacterium
5e0ea9e6f62a06d5de6c9b3b7384ee10,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Myxococcales,D_4__BIrii41,D_5__unculturedsoilbacterium,D_6__unculturedsoilbacterium
5e0ee86a9eb299ba235e9f58a5d41ef5,D_0__Bacteria,,,,,,
5e115cc6783b64585c8d12931f11ede6,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Bacteroidales,D_4__BacteroidetesvadinHA17,,
5e1ab965714111bcb318ed65344f5dc3,D_0__Bacteria,D_1__Planctomycetes,D_2__Phycisphaerae,D_3__Tepidisphaerales,D_4__WD2101soilgroup,D_5__unculturedbacterium,D_6__unculturedbacterium
5e242a9039b917261f767a91733dd05d,D_0__Bacteria,D_1__FCPU426,D_2__metagenome,D_3__metagenome,D_4__metagenome,D_5__metagenome,D_6__metagenome
5e2c61ea722b1f64523b5ab1997b0b2c,D_0__Bacteria,D_1__Chloroflexi,D_2__KD4-96,,,,
5e2fbb46ef8c573ad7c17b741ba81806,D_0__Bacteria,D_1__Bacteroidetes,D_2__Ignavibacteria,D_3__SJA-28,D_4__unculturedChlorobibacterium,D_5__unculturedChlorobibacterium,D_6__unculturedChlorobibacterium
5e31b9dc7f766c69e75435366198b3b2,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Chitinophagales,,,
5e39abba740f207405e62685507d10be,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Chitinophagales,D_4__Chitinophagaceae,D_5__Dinghuibacter,
5e3a862c5c840b2bb320551225a4c693,D_0__Bacteria,D_1__Chloroflexi,D_2__Anaerolineae,D_3__SBR1031,D_4__A4b,D_5__unculturedChloroflexibacterium,D_6__unculturedChloroflexibacterium
5e3d5afc69e607c6ccba077467af98d6,D_0__Archaea,D_1__Nanoarchaeaeota,D_2__Woesearchaeia,D_3__CandidatusStaskawiczbacteriabacteriumRIFOXYA2_FULL_32_7,D_4__CandidatusStaskawiczbacteriabacteriumRIFOXYA2_FULL_32_7,D_5__CandidatusStaskawiczbacteriabacteriumRIFOXYA2_FULL_32_7,D_6__CandidatusStaskawiczbacteriabacteriumRIFOXYA2_FULL_32_7
5e46c5bea7c3617751859d6488d194b8,D_0__Bacteria,D_1__Fusobacteria,D_2__Fusobacteriia,D_3__Fusobacteriales,D_4__Leptotrichiaceae,D_5__uncultured,D_6__unculturedbacterium
5e494d708f772dfdcc103085094d30db,D_0__Bacteria,D_1__Chloroflexi,D_2__Anaerolineae,D_3__Anaerolineales,D_4__Anaerolineaceae,D_5__uncultured,
5e4b0653f746d1b482cc400ac123d640,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Myxococcales,D_4__P3OB-42,D_5__unculturedbacterium,D_6__unculturedbacterium
5e4f91c2c9e534e822dc8bce0042c05d,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Methylococcales,D_4__Methylomonaceae,D_5__Methylosarcina,D_6__unculturedbacterium
5e58045f785ae551abe836bb607fc52e,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__NS9marinegroup,D_5__unculturedsoilbacterium,D_6__unculturedsoilbacterium
5e5f2fae84865bae7d0ba157f391fcb6,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhodospirillales,D_4__Magnetospirillaceae,D_5__Magnetospirillum,D_6__unculturedbacterium
5e6214321a819f6e4fea45e269bbfb20,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Myxococcales,D_4__mle1-27,D_5__unculturedbacterium,D_6__unculturedbacterium
5e66fb9bc7dce5cea367fec8c8db01d5,D_0__Bacteria,D_1__Omnitrophicaeota,D_2__unculturedbacterium,D_3__unculturedbacterium,D_4__unculturedbacterium,D_5__unculturedbacterium,D_6__unculturedbacterium
5e67f57d8cc37c402cda4ed4e1bad1d5,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales,D_4__Lachnospiraceae,D_5__[Eubacterium]ruminantiumgroup,D_6__unculturedbacterium
5e6805e860c751a55bd7ce70ca4b7534,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales,D_4__Ruminococcaceae,D_5__uncultured,D_6__gutmetagenome
5e777667d3a8d66663cdf946c1b5e02c,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Bacteroidales,D_4__Prevotellaceae,D_5__uncultured,
5e77fbb0f6f521a8fd5eee57deeffaf5,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Bacteroidales,D_4__Porphyromonadaceae,D_5__Porphyromonas,
5e7ad07f1b2bc5623be886dbe01f5adb,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Methylococcales,D_4__Methylomonaceae,D_5__Crenothrix,D_6__unculturedbacterium
5e7afa96dd305e397065737f2ddeb790,D_0__Archaea,D_1__Nanoarchaeaeota,D_2__Woesearchaeia,D_3__CandidatusPacearchaeotaarchaeonRBG_19FT_COMBO_34_9,D_4__CandidatusPacearchaeotaarchaeonRBG_19FT_COMBO_34_9,D_5__CandidatusPacearchaeotaarchaeonRBG_19FT_COMBO_34_9,D_6__CandidatusPacearchaeotaarchaeonRBG_19FT_COMBO_34_9
5e8878a84dad863c81dff357d5b0e6d0,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Sphingobacteriales,D_4__LiUU-11-161,D_5__unculturedbacterium,D_6__unculturedbacterium
5e99c48b5c1f6c5a715d7fc13a3e68e5,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Bacteroidales,D_4__Rikenellaceae,D_5__Anaerocella,D_6__unculturedbacterium
5ea020b8b0eb33f59fa7b7af9ca4cc4a,D_0__Bacteria,D_1__Planctomycetes,D_2__Planctomycetacia,D_3__Pirellulales,D_4__Pirellulaceae,D_5__uncultured,
5ea1224ea50ddc65196dc203f5f6ad2c,D_0__Bacteria,D_1__Cyanobacteria,D_2__Melainabacteria,D_3__Gastranaerophilales,D_4__unculturedorganism,D_5__unculturedorganism,D_6__unculturedorganism
5ea9bffaacfb247071952c4a1e746e28,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,,,,
5eaa935e95cc451679ae055e6730f49f,D_0__Bacteria,D_1__Chloroflexi,D_2__Anaerolineae,D_3__Anaerolineales,D_4__Anaerolineaceae,D_5__Anaerolinea,D_6__unculturedChloroflexibacterium
5ec7000cf4a47f4e8431b2e684bd8e61,D_0__Bacteria,D_1__Latescibacteria,D_2__Latescibacteria,D_3__Latescibacterales,D_4__Latescibacteraceae,D_5__metagenome,D_6__metagenome
5ec7698f1cd963c82a3e859b4361dd27,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Bacteroidales,D_4__Dysgonomonadaceae,D_5__Dysgonomonas,D_6__unculturedBacteroidetesbacterium
5ecdda4ef9b2cf400e7457013dc7448c,D_0__Bacteria,D_1__Cyanobacteria,D_2__Melainabacteria,D_3__Gastranaerophilales,D_4__unculturedorganism,D_5__unculturedorganism,D_6__unculturedorganism
5ecf536a6b5c36282076c2fab403d649,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhizobiales,D_4__Pleomorphomonadaceae,D_5__Pleomorphomonas,D_6__unculturedbacterium
5ede45a7bf60b6fba407848b4c0f0df7,D_0__Bacteria,D_1__Kiritimatiellaeota,D_2__Kiritimatiellae,D_3__WCHB1-41,D_4__unculturedVerrucomicrobiabacterium,D_5__unculturedVerrucomicrobiabacterium,D_6__unculturedVerrucomicrobiabacterium
5ede599e0c49d71ece31222351214d8b,D_0__Bacteria,D_1__Patescibacteria,D_2__ABY1,D_3__CandidatusKerfeldbacteria,D_4__unculturedbacterium,D_5__unculturedbacterium,D_6__unculturedbacterium
5edf2f3c9ee92f622f3942050d13c901,D_0__Bacteria,D_1__Verrucomicrobia,D_2__Verrucomicrobiae,D_3__Chthoniobacterales,D_4__Chthoniobacteraceae,D_5__LD29,
5ee57516410e25d60600dd61b20f8d4d,D_0__Bacteria,D_1__Planctomycetes,D_2__Pla4lineage,,,,
5eec2045e19b8ff7311671acc2ed96d1,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Oligoflexales,D_4__0319-6G20,,
5eed7533c3174862babd346c3a8a93b4,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Bacteroidales,D_4__Prolixibacteraceae,D_5__BSV13,D_6__unculturedbacterium
5ef16affac4574d9e11f4a88b9f19715,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Bdellovibrionales,D_4__Bacteriovoracaceae,D_5__Peredibacter,
5ef24871e7b1e569432cdde5b13bc942,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Sva0485,,,
5ef40c8564b4ed3a5ee639c793acdf1d,D_0__Archaea,D_1__Nanoarchaeaeota,D_2__Woesearchaeia,,,,
5ef85b48105abc382eeffae50c50bba0,D_0__Bacteria,D_1__Chloroflexi,D_2__Anaerolineae,D_3__Anaerolineales,D_4__Anaerolineaceae,D_5__Leptolinea,D_6__unculturedsoilbacterium
5eff54fca201b50d66c3e4f2707f21d4,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales,,,
5eff6071b9b7dd4c9a9edaeba059f650,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales,D_4__Ruminococcaceae,D_5__Ruminococcus1,D_6__metagenome
5eff6f9914cb012d008139403c0bb4de,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Cytophagales,D_4__Spirosomaceae,,
5f04942d3a117b5d91ce31488d73e061,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhodospirillales,D_4__uncultured,D_5__unculturedbacterium,D_6__unculturedbacterium
5f063430d0b89e0af664f900700bed2f,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Desulfobacterales,D_4__Desulfobacteraceae,D_5__Sva0081sedimentgroup,
5f0acd7bb23c3d5036cbc42c3517391a,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Frankiales,D_4__Sporichthyaceae,D_5__hgcIclade,D_6__unculturedbacterium
5f10425b52a7ede0f6bd96f572d7ac7d,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Holosporales,D_4__Holosporaceae,D_5__uncultured,D_6__unculturedbacterium
5f1b5327f6e72b72d114894ba1da28ed,D_0__Bacteria,D_1__Latescibacteria,D_2__Latescibacteria,D_3__Latescibacterales,D_4__Latescibacteraceae,D_5__unculturedbacterium,D_6__unculturedbacterium
5f25904e073fe5c114cadfde74349518,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales,D_4__Lachnospiraceae,D_5__LachnospiraceaeUCG-004,
5f260aa578cce443cf5f4bbee4635fc0,D_0__Bacteria,,,,,,
5f2761742cff7d88f045115e099e05b9,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhodospirillales,D_4__uncultured,D_5__metagenome,D_6__metagenome
5f2d8452341e9c73ee99b64699fb78d8,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rickettsiales,D_4__Mitochondria,,
5f2ec4b3b38d3d33620322be88ba5c8e,D_0__Bacteria,D_1__Elusimicrobia,D_2__LineageIIb,D_3__unculturedbacterium,D_4__unculturedbacterium,D_5__unculturedbacterium,D_6__unculturedbacterium
5f32e8d29babc18fadf2f56be0230f66,D_0__Bacteria,D_1__Calditrichaeota,D_2__Calditrichia,D_3__Calditrichales,D_4__Calditrichaceae,D_5__unculturedCaldithrixsp.,D_6__unculturedCaldithrixsp.
5f3d62181584767715ea6c6733a04f2a,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Myxococcales,D_4__P3OB-42,D_5__metagenome,D_6__metagenome
5f3dc3289572996583c42ed253ead304,D_0__Bacteria,D_1__Nitrospinae,D_2__P9X2b3D02,D_3__unculturedbacterium,D_4__unculturedbacterium,D_5__unculturedbacterium,D_6__unculturedbacterium
5f405f8224d7d797a8edb2a5e4825dd8,D_0__Bacteria,D_1__Kiritimatiellaeota,D_2__Kiritimatiellae,D_3__WCHB1-41,D_4__unculturedVerrucomicrobiabacterium,D_5__unculturedVerrucomicrobiabacterium,D_6__unculturedVerrucomicrobiabacterium
5f473c8f89dbefbb02da2822c8e13f09,D_0__Archaea,D_1__Nanoarchaeaeota,D_2__Woesearchaeia,,,,
5f4ffbad6befa683fb8ba7ab10f8cd4a,D_0__Bacteria,D_1__Chloroflexi,D_2__KD4-96,,,,
5f53ffd18e183e48c0eb0b88683ba13e,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Bacteroidales,D_4__Barnesiellaceae,D_5__uncultured,D_6__unculturedbacterium
5f54ee2cbab18184190417e51da1d596,D_0__Bacteria,D_1__Firmicutes,,,,,
5f5d4931a3b30bb4371cec82499edd98,D_0__Bacteria,D_1__Chloroflexi,D_2__KD4-96,D_3__unculturedbacterium,D_4__unculturedbacterium,D_5__unculturedbacterium,D_6__unculturedbacterium
5f649487152df8ed66774c8cacd17ae0,D_0__Bacteria,D_1__Nitrospirae,D_2__4-29-1,D_3__unculturedNitrospiraebacterium,D_4__unculturedNitrospiraebacterium,D_5__unculturedNitrospiraebacterium,D_6__unculturedNitrospiraebacterium
5f655b0c5db3f50b82262670199432d6,D_0__Bacteria,,,,,,
5f72181a6cff9d04d9e41f528a34e399,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales,D_4__FamilyXIII,D_5__Anaerovorax,
5f72c6b071253aa1259cb266cbd33095,D_0__Bacteria,D_1__Spirochaetes,D_2__Spirochaetia,D_3__Spirochaetales,D_4__Spirochaetaceae,D_5__Spirochaeta2,D_6__unculturedbacterium
5f76abd0a8001cf36703f63af346b5ef,D_0__Bacteria,D_1__Omnitrophicaeota,,,,,
5f781c4ad7d3c78f6b5710f792fed35f,D_0__Archaea,D_1__Nanoarchaeaeota,D_2__Nanohaloarchaeia,D_3__DeepSeaEuryarchaeoticGroup(DSEG),D_4__unculturedarchaeon,D_5__unculturedarchaeon,D_6__unculturedarchaeon
5f7dbea4313a8ce13263605a636403ce,D_0__Bacteria,D_1__Patescibacteria,D_2__Gracilibacteria,D_3__Absconditabacteriales(SR1),D_4__unculturedcandidatedivisionSR1bacterium,D_5__unculturedcandidatedivisionSR1bacterium,D_6__unculturedcandidatedivisionSR1bacterium
5f80fd360ce0d67df52ced8bc19d3009,D_0__Bacteria,D_1__Planctomycetes,,,,,
5f8e99c72f913f024c51ad59bdfb9430,D_0__Bacteria,D_1__Patescibacteria,D_2__Gracilibacteria,D_3__JGI0000069-P22,,,
5f8f0627a634059339df9b3a969b0cec,D_0__Bacteria,D_1__Chloroflexi,D_2__Anaerolineae,D_3__Anaerolineales,D_4__Anaerolineaceae,D_5__uncultured,D_6__unculturedChloroflexibacterium
5f951412c665e60f1d2c63b04d5dee19,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Bdellovibrionales,D_4__Bdellovibrionaceae,D_5__Bdellovibrio,D_6__unculturedbacterium
5f96474e7cc53c9efb90a4227e989ad0,D_0__Bacteria,D_1__Epsilonbacteraeota,D_2__Campylobacteria,D_3__Campylobacterales,D_4__Campylobacteraceae,D_5__Campylobacter,
5f99e66860ced224bc49911bed3a99fe,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Chromatiales,D_4__Chromatiaceae,D_5__uncultured,D_6__unculturedgammaproteobacterium
5f9dee4ebbc2189477c164e367b71fde,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__eub62A3,D_4__metagenome,D_5__metagenome,D_6__metagenome
5f9f9427627ef0101af4153bdf9b344a,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Sphingobacteriales,D_4__env.OPS17,D_5__unculturedbacterium,D_6__unculturedbacterium
5fa256bc410ca4bc095769e52db98df4,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Sphingobacteriales,D_4__env.OPS17,D_5__unculturedbacterium,D_6__unculturedbacterium
5fa405067806a8e7d238a5449aa443e0,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales,D_4__Ruminococcaceae,D_5__uncultured,D_6__unculturedSaccharofermentanssp.
5fa4c78390bc5c8e7e25a19f3e6c3b6c,D_0__Bacteria,D_1__Chloroflexi,D_2__Anaerolineae,D_3__Anaerolineales,D_4__Anaerolineaceae,D_5__uncultured,
5fa89b4a04ac6f1df8a7fbe6073bd619,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Caulobacterales,D_4__Caulobacteraceae,D_5__Phenylobacterium,
5fb3cc8726e730fa4fe3b284dfa125ae,D_0__Bacteria,D_1__Tenericutes,D_2__Mollicutes,D_3__MollicutesRF39,D_4__unculturedbacterium,D_5__unculturedbacterium,D_6__unculturedbacterium
5fb9f8ec8982fc39b07eb9502fce418a,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Chitinophagales,D_4__Saprospiraceae,D_5__uncultured,D_6__Ephemeradanica
